,PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,TOT_EMP,EMP_PRSE,JOBS_1000,A_MEAN,MEAN_PRSE,A_MEDIAN,YEAR,A_MEAN_SE,A_MEDIAN_SE,JOBS_1000_SE,TOT_EMP_SE,A_MEAN_ME,A_MEDIAN_ME,JOBS_1000_ME,TOT_EMP_ME
128412,TN,27180,"Jackson, TN",15-0000,Computer and Mathematical Occupations,440.0,14.8,6.871,58060.0,4.2,54670.0,2016,2438.52,3056.1971160000003,1.0169080000000001,65.12,4779.4992,5990.146347360001,1.9931396800000003,127.63520000000001
128699,TN,27740,"Johnson City, TN",15-0000,Computer and Mathematical Occupations,1110.0,14.9,14.203,66760.0,3.9,62690.0,2016,2603.64,3263.1420120000002,2.116247,165.39,5103.1344,6395.75834352,4.14784412,324.16439999999994
129014,TN,28700,"Kingsport-Bristol-Bristol, TN-VA",15-0000,Computer and Mathematical Occupations,1370.0,5.1,11.537,70520.0,6.4,66310.0,2016,4513.28,5656.493824,0.588387,69.86999999999999,8846.0288,11086.72789504,1.15323852,136.94519999999997
129410,TN,28940,"Knoxville, TN",15-0000,Computer and Mathematical Occupations,7390.0,4.9,19.327,69400.0,1.7,64850.0,2016,1179.8,1478.64334,0.9470230000000002,362.11,2312.408,2898.1409464000003,1.8561650800000002,709.7356
129992,TN,32820,"Memphis, TN-MS-AR",15-0000,Computer and Mathematical Occupations,9540.0,4.4,15.287,69830.0,2.0,66420.0,2016,1396.6,1750.35878,0.6726280000000001,419.76,2737.336,3430.7032088,1.3183508800000001,822.7296
130556,TN,34100,"Morristown, TN",15-0000,Computer and Mathematical Occupations,400.0,30.1,9.378,57000.0,4.0,53030.0,2016,2280.0,2857.5240000000003,2.822778,120.4,4468.8,5600.74704,5.53264488,235.984
130808,TN,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",15-0000,Computer and Mathematical Occupations,23290.0,3.3,25.531,75440.0,1.5,71200.0,2016,1131.6,1418.2342800000001,0.8425229999999999,768.57,2217.9359999999997,2779.7391888,1.6513450799999998,1506.3972
131421,TX,10180,"Abilene, TX",15-0000,Computer and Mathematical Occupations,920.0,30.0,14.402,69350.0,4.6,61420.0,2016,3190.1,3998.15233,4.3206,276.0,6252.596,7836.3785668,8.468376,540.96
131733,TX,11100,"Amarillo, TX",15-0000,Computer and Mathematical Occupations,1530.0,13.0,13.292,69140.0,3.3,66200.0,2016,2281.62,2859.5543460000004,1.72796,198.9,4471.9752,5604.7265181600005,3.3868015999999996,389.844
132132,TX,12420,"Austin-Round Rock, TX",15-0000,Computer and Mathematical Occupations,58880.0,4.3,61.014,87000.0,1.4,83470.0,2016,1217.9999999999998,1526.5194000000001,2.623602,2531.84,2387.2799999999993,2991.978024,5.14225992,4962.4064
132746,TX,13140,"Beaumont-Port Arthur, TX",15-0000,Computer and Mathematical Occupations,1380.0,10.3,8.522,66020.0,3.0,58150.0,2016,1980.6,2482.28598,0.877766,142.14000000000001,3881.9759999999997,4865.2805208,1.72042136,278.5944
133148,TX,15180,"Brownsville-Harlingen, TX",15-0000,Computer and Mathematical Occupations,700.0,9.0,5.107,60320.0,4.0,55680.0,2016,2412.8,3023.9622400000003,0.45963,63.0,4729.088000000001,5926.965990400001,0.9008748,123.48
133474,TX,17780,"College Station-Bryan, TX",15-0000,Computer and Mathematical Occupations,2350.0,8.3,21.99,63030.0,4.1,57410.0,2016,2584.2299999999996,3238.8154589999995,1.82517,195.05,5065.090799999999,6348.0782996399985,3.5773332,382.298
133839,TX,18580,"Corpus Christi, TX",15-0000,Computer and Mathematical Occupations,1500.0,11.7,8.093,69390.0,3.4,61150.0,2016,2359.26,2956.8605580000003,0.9468809999999999,175.5,4624.149600000001,5795.446693680001,1.8558867599999997,343.98
134290,TX,19124,"Dallas-Plano-Irving, TX Metropolitan Division",15-0000,Computer and Mathematical Occupations,117520.0,2.4,48.364,90690.0,0.9,88000.0,2016,816.21,1022.955993,1.1607359999999998,2820.48,1599.7716,2004.99374628,2.2750425599999997,5528.1408
134979,TX,21340,"El Paso, TX",15-0000,Computer and Mathematical Occupations,4320.0,6.0,14.509,61840.0,2.8,56290.0,2016,1731.52,2170.114016,0.87054,259.2,3393.7792,4253.42347136,1.7062583999999998,508.032
135461,TX,23104,"Fort Worth-Arlington, TX Metropolitan Division",15-0000,Computer and Mathematical Occupations,22220.0,4.5,22.658,87000.0,4.2,83930.0,2016,3654.0,4579.5582,1.0196100000000001,999.9,7161.84,8975.934072,1.9984356000000003,1959.8039999999999
136094,TX,26420,"Houston-The Woodlands-Sugar Land, TX",15-0000,Computer and Mathematical Occupations,80780.0,2.4,27.522,90970.0,1.0,87050.0,2016,909.7,1140.12701,0.6605279999999999,1938.72,1783.012,2234.6489395999997,1.2946348799999998,3799.8912
136814,TX,28660,"Killeen-Temple, TX",15-0000,Computer and Mathematical Occupations,2160.0,10.1,15.782,69130.0,3.1,67400.0,2016,2143.03,2685.859499,1.593982,218.16,4200.3388,5264.28461804,3.12420472,427.5936
137178,TX,29700,"Laredo, TX",15-0000,Computer and Mathematical Occupations,700.0,10.2,7.146,59010.0,4.4,55280.0,2016,2596.4400000000005,3254.1182520000007,0.7288919999999999,71.39999999999999,5089.022400000001,6378.071773920001,1.4286283199999996,139.944
137427,TX,30980,"Longview, TX",15-0000,Computer and Mathematical Occupations,730.0,10.2,7.674,67300.0,3.9,59790.0,2016,2624.7,3289.53651,0.782748,74.46,5144.411999999999,6447.4915596,1.53418608,145.9416
137773,TX,31180,"Lubbock, TX",15-0000,Computer and Mathematical Occupations,2320.0,4.0,16.538,58380.0,4.9,52590.0,2016,2860.62,3585.2150460000003,0.66152,92.8,5606.8152,7027.02149016,1.2965792,181.888
138166,TX,32580,"McAllen-Edinburg-Mission, TX",15-0000,Computer and Mathematical Occupations,1810.0,8.1,7.244,50840.0,3.2,46810.0,2016,1626.88,2038.9687040000001,0.586764,146.61,3188.6848,3996.37865984,1.1500574399999999,287.35560000000004
138573,TX,33260,"Midland, TX",15-0000,Computer and Mathematical Occupations,840.0,13.8,9.693,75900.0,3.2,72030.0,2016,2428.8,3044.01504,1.337634,115.92,4760.448,5966.2694784000005,2.62176264,227.2032
138868,TX,36220,"Odessa, TX",15-0000,Computer and Mathematical Occupations,410.0,13.4,5.994,65620.0,4.2,59600.0,2016,2756.04,3454.144932,0.8031959999999999,54.94,5401.8384,6770.12406672,1.5742641599999998,107.68239999999999
139120,TX,41660,"San Angelo, TX",15-0000,Computer and Mathematical Occupations,490.0,9.3,10.53,62840.0,3.2,59710.0,2016,2010.88,2520.235904,0.97929,45.57,3941.3248000000003,4939.662371840001,1.9194084,89.3172
139397,TX,41700,"San Antonio-New Braunfels, TX",15-0000,Computer and Mathematical Occupations,28580.0,4.9,29.239,85760.0,3.1,78380.0,2016,2658.56,3331.9732480000002,1.4327110000000003,1400.42,5210.777599999999,6530.66756608,2.8081135600000007,2744.8232000000003
139994,TX,43300,"Sherman-Denison, TX",15-0000,Computer and Mathematical Occupations,290.0,9.0,6.638,70430.0,8.4,61140.0,2016,5916.12,7414.673196000001,0.59742,26.1,11595.5952,14532.75946416,1.1709432,51.156
140229,TX,45500,"Texarkana, TX-AR",15-0000,Computer and Mathematical Occupations,360.0,6.8,6.523,58580.0,4.4,54230.0,2016,2577.5200000000004,3230.4058160000004,0.44356399999999996,24.48,5051.939200000001,6331.595399360001,0.86938544,47.9808
140489,TX,46340,"Tyler, TX",15-0000,Computer and Mathematical Occupations,1250.0,9.3,12.594,64890.0,3.3,59480.0,2016,2141.37,2683.7790210000003,1.1712420000000001,116.25,4197.0851999999995,5260.20688116,2.29563432,227.85
140816,TX,47020,"Victoria, TX",15-0000,Computer and Mathematical Occupations,240.0,9.9,5.807,62630.0,8.2,54000.0,2016,5135.66,6436.522677999999,0.5748930000000001,23.76,10065.8936,12615.58444888,1.1267902800000003,46.5696
141041,TX,47380,"Waco, TX",15-0000,Computer and Mathematical Occupations,1830.0,28.3,16.157,68380.0,2.6,63740.0,2016,1777.88,2228.217004,4.572431,517.89,3484.6448,4367.30532784,8.961964759999999,1015.0644
141393,TX,48660,"Wichita Falls, TX",15-0000,Computer and Mathematical Occupations,780.0,40.1,13.839,78170.0,7.4,74250.0,2016,5784.58,7249.814114000001,5.549439,312.78,11337.7768,14209.635663440002,10.876900439999998,613.0487999999999
141660,UT,30860,"Logan, UT-ID",15-0000,Computer and Mathematical Occupations,1280.0,9.3,23.828,60540.0,2.7,55810.0,2016,1634.58,2048.619114,2.216004,119.04,3203.7767999999996,4015.29346344,4.34336784,233.3184
141943,UT,36260,"Ogden-Clearfield, UT",15-0000,Computer and Mathematical Occupations,5370.0,7.0,22.087,76110.0,2.2,74290.0,2016,1674.42,2098.5505860000003,1.5460900000000002,375.9,3281.8632000000002,4113.15914856,3.0303364000000004,736.7639999999999
142407,UT,39340,"Provo-Orem, UT",15-0000,Computer and Mathematical Occupations,9890.0,5.1,45.027,75690.0,2.8,70970.0,2016,2119.32,2656.1437560000004,2.296377,504.39,4153.867200000001,5206.041761760001,4.50089892,988.6043999999999
142834,UT,41100,"St. George, UT",15-0000,Computer and Mathematical Occupations,680.0,12.5,11.282,58160.0,7.1,50600.0,2016,4129.36,5175.3268880000005,1.41025,85.0,8093.5455999999995,10143.64070048,2.76409,166.6
143131,UT,41620,"Salt Lake City, UT",15-0000,Computer and Mathematical Occupations,26450.0,3.4,38.925,79520.0,1.9,75810.0,2016,1510.88,1893.5859040000003,1.32345,899.3,2961.3248000000003,3711.4283718400006,2.593962,1762.628
143721,VA,13980,"Blacksburg-Christiansburg-Radford, VA",15-0000,Computer and Mathematical Occupations,1460.0,16.4,21.1,70050.0,4.0,62790.0,2016,2802.0,3511.7466000000004,3.4604000000000004,239.43999999999997,5491.92,6883.023336000001,6.782384,469.3023999999999
144023,VA,16820,"Charlottesville, VA",15-0000,Computer and Mathematical Occupations,3830.0,7.4,35.395,85760.0,3.1,81360.0,2016,2658.56,3331.9732480000002,2.6192300000000004,283.42,5210.777599999999,6530.66756608,5.133690800000001,555.5032
144391,VA,25500,"Harrisonburg, VA",15-0000,Computer and Mathematical Occupations,1000.0,29.4,16.223,61710.0,5.5,54580.0,2016,3394.05,4253.762865000001,4.769562,294.0,6652.338000000001,8337.375215400001,9.34834152,576.24
144686,VA,31340,"Lynchburg, VA",15-0000,Computer and Mathematical Occupations,1970.0,18.2,19.977,77980.0,2.7,73050.0,2016,2105.46,2638.7730180000003,3.635814,358.54,4126.7016,5171.99511528,7.12619544,702.7384000000001
145067,VA,40060,"Richmond, VA",15-0000,Computer and Mathematical Occupations,22770.0,3.9,35.638,86820.0,1.9,86190.0,2016,1649.58,2067.418614,1.3898819999999998,888.03,3233.1767999999997,4052.14048344,2.7241687199999998,1740.5387999999998
145670,VA,40220,"Roanoke, VA",15-0000,Computer and Mathematical Occupations,2930.0,7.8,19.112,72540.0,3.3,65380.0,2016,2393.82,3000.174606,1.4907359999999996,228.54,4691.8872,5880.34222776,2.921842559999999,447.9384
146081,VA,44420,"Staunton-Waynesboro, VA",15-0000,Computer and Mathematical Occupations,960.0,39.8,20.156,77800.0,4.5,72520.0,2016,3501.0,4387.8033000000005,8.022087999999998,382.08,6861.96,8600.094468000001,15.723292479999996,748.8768
146372,VA,47260,"Virginia Beach-Norfolk-Newport News, VA-NC",15-0000,Computer and Mathematical Occupations,22180.0,3.8,30.036,82630.0,1.8,77330.0,2016,1487.34,1864.0832220000002,1.141368,842.84,2915.1863999999996,3653.6031151200004,2.23708128,1651.9664
146977,VA,49020,"Winchester, VA-WV",15-0000,Computer and Mathematical Occupations,760.0,5.4,13.349,80680.0,4.9,75440.0,2016,3953.32,4954.6959560000005,0.7208460000000001,41.04,7748.5072,9711.20407376,1.41285816,80.4384
147270,VT,72400,"Burlington-South Burlington, VT",15-0000,Computer and Mathematical Occupations,4580.0,5.1,37.183,78340.0,2.3,73480.0,2016,1801.82,2258.221006,1.8963329999999998,233.58,3531.5672,4426.11317176,3.7168126799999994,457.8168
147680,WA,13380,"Bellingham, WA",15-0000,Computer and Mathematical Occupations,1310.0,15.1,15.957,71130.0,2.8,65330.0,2016,1991.64,2496.122412,2.409507,197.81,3903.6144,4892.39992752,4.72263372,387.7076
148013,WA,14740,"Bremerton-Silverdale, WA",15-0000,Computer and Mathematical Occupations,1560.0,4.2,18.657,81360.0,2.3,79580.0,2016,1871.28,2345.275224,0.7835940000000001,65.52,3667.7088,4596.7394390399995,1.5358442400000003,128.4192
148310,WA,28420,"Kennewick-Richland, WA",15-0000,Computer and Mathematical Occupations,1920.0,5.4,17.937,86530.0,3.0,83310.0,2016,2595.9,3253.4414699999998,0.9685980000000001,103.68,5087.964,6376.745281199999,1.8984520800000002,203.21280000000002
148659,WA,31020,"Longview, WA",15-0000,Computer and Mathematical Occupations,300.0,9.2,8.428,70730.0,4.8,67480.0,2016,3395.04,4255.003632,0.775376,27.6,6654.2784,8339.80711872,1.51973696,54.096000000000004
148871,WA,34580,"Mount Vernon-Anacortes, WA",15-0000,Computer and Mathematical Occupations,520.0,10.4,11.721,72120.0,3.0,69100.0,2016,2163.6,2711.63988,1.218984,54.08,4240.656,5314.8141648,2.38920864,105.9968
149144,WA,36500,"Olympia-Tumwater, WA",15-0000,Computer and Mathematical Occupations,4950.0,5.3,47.944,75200.0,2.4,74480.0,2016,1804.8,2261.95584,2.541032,262.35,3537.408,4433.4334464,4.98042272,514.206
149500,WA,42644,"Seattle-Bellevue-Everett, WA Metropolitan Division",15-0000,Computer and Mathematical Occupations,121370.0,5.1,76.403,110790.0,5.8,109790.0,2016,6425.82,8053.480206,3.896553,6189.87,12594.607199999999,15784.82120376,7.63724388,12132.145199999999
150205,WA,44060,"Spokane-Spokane Valley, WA",15-0000,Computer and Mathematical Occupations,4200.0,4.9,18.586,70970.0,2.1,67180.0,2016,1490.37,1867.8807210000002,0.910714,205.8,2921.1252,3661.04621316,1.78499944,403.368
150700,WA,45104,"Tacoma-Lakewood, WA Metropolitan Division",15-0000,Computer and Mathematical Occupations,4270.0,9.7,14.957,79440.0,2.1,74500.0,2016,1668.24,2090.8051920000003,1.450829,414.19,3269.7504,4097.978176320001,2.84362484,811.8124
151169,WA,47460,"Walla Walla, WA",15-0000,Computer and Mathematical Occupations,240.0,9.7,9.719,70670.0,5.7,70640.0,2016,4028.19,5048.530527000001,0.9427429999999998,23.28,7895.2524,9895.119832920001,1.8477762799999995,45.6288
151341,WA,48300,"Wenatchee, WA",15-0000,Computer and Mathematical Occupations,430.0,22.6,10.07,71150.0,4.5,66370.0,2016,3201.75,4012.753275,2.2758200000000004,97.18,6275.43,7864.996419,4.460607200000001,190.4728
151581,WA,49420,"Yakima, WA",15-0000,Computer and Mathematical Occupations,750.0,15.6,8.848,67190.0,2.8,61100.0,2016,1881.32,2357.858356,1.3802880000000002,117.0,3687.3871999999997,4621.4023777600005,2.7053644800000005,229.32
151918,WI,11540,"Appleton, WI",15-0000,Computer and Mathematical Occupations,2680.0,5.1,21.848,68520.0,2.5,66110.0,2016,1713.0,2146.9029,1.114248,136.67999999999998,3357.48,4207.929684,2.18392608,267.89279999999997
152299,WI,20740,"Eau Claire, WI",15-0000,Computer and Mathematical Occupations,1370.0,20.8,16.794,59810.0,2.0,56260.0,2016,1196.2,1499.19746,3.4931520000000003,284.96,2344.552,2938.4270216,6.8465779200000005,558.5215999999999
152612,WI,22540,"Fond du Lac, WI",15-0000,Computer and Mathematical Occupations,620.0,15.6,13.713,66750.0,3.4,63680.0,2016,2269.5,2844.36435,2.139228,96.72,4448.22,5574.954126,4.1928868800000005,189.5712
152874,WI,24580,"Green Bay, WI",15-0000,Computer and Mathematical Occupations,4500.0,14.4,26.362,69000.0,1.6,65020.0,2016,1104.0,1383.6432,3.796128,648.0,2163.84,2711.9406719999997,7.44041088,1270.08
153300,WI,27500,"Janesville-Beloit, WI",15-0000,Computer and Mathematical Occupations,1090.0,17.9,16.824,64120.0,3.0,60450.0,2016,1923.6,2410.8478800000003,3.011496,195.11,3770.256,4725.2618448,5.90253216,382.41560000000004
153581,WI,29100,"La Crosse-Onalaska, WI-MN",15-0000,Computer and Mathematical Occupations,1240.0,5.1,17.155,62460.0,2.5,57960.0,2016,1561.5,1957.0279500000001,0.8749049999999999,63.24,3060.54,3835.7747820000004,1.7148138,123.9504
153905,WI,31540,"Madison, WI",15-0000,Computer and Mathematical Occupations,23750.0,24.0,62.185,74850.0,1.6,74340.0,2016,1197.6,1500.95208,14.9244,5700.0,2347.296,2941.8660768,29.251824,11172.0
154467,WI,33340,"Milwaukee-Waukesha-West Allis, WI",15-0000,Computer and Mathematical Occupations,25930.0,3.4,30.838,75110.0,1.1,72840.0,2016,826.21,1035.488993,1.048492,881.62,1619.3716,2029.5584262799998,2.05504432,1727.9752
155076,WI,36780,"Oshkosh-Neenah, WI",15-0000,Computer and Mathematical Occupations,2040.0,17.1,22.203,65250.0,2.7,61520.0,2016,1761.75,2208.001275,3.7967130000000004,348.84,3453.0299999999997,4327.6824990000005,7.441557480000001,683.7263999999999
155405,WI,39540,"Racine, WI",15-0000,Computer and Mathematical Occupations,820.0,11.9,10.982,65690.0,4.0,61790.0,2016,2627.6,3293.17108,1.306858,97.58,5150.096,6454.6153168,2.56144168,191.2568
155690,WI,43100,"Sheboygan, WI",15-0000,Computer and Mathematical Occupations,1090.0,7.6,18.429,75780.0,3.4,72030.0,2016,2576.52,3229.152516,1.400604,82.84,5049.9792,6329.13893136,2.7451838399999997,162.3664
155960,WI,48140,"Wausau, WI",15-0000,Computer and Mathematical Occupations,1570.0,18.4,22.625,69360.0,3.5,66650.0,2016,2427.6,3042.51108,4.162999999999999,288.87999999999994,4758.096,5963.3217168,8.159479999999999,566.2047999999999
156245,WV,13220,"Beckley, WV",15-0000,Computer and Mathematical Occupations,280.0,16.8,6.448,53400.0,4.1,52110.0,2016,2189.3999999999996,2743.97502,1.083264,47.04,4291.223999999999,5378.1910392,2.1231974399999998,92.19839999999999
156471,WV,16620,"Charleston, WV",15-0000,Computer and Mathematical Occupations,2490.0,5.7,21.894,58770.0,4.1,54700.0,2016,2409.5699999999997,3019.914081,1.247958,141.93,4722.757199999999,5919.03159876,2.4459976799999996,278.1828
156841,WV,26580,"Huntington-Ashland, WV-KY-OH",15-0000,Computer and Mathematical Occupations,1000.0,10.2,7.656,56140.0,2.9,50670.0,2016,1628.06,2040.447598,0.7809119999999998,102.0,3190.9975999999997,3999.27729208,1.5305875199999996,199.92
157240,WV,34060,"Morgantown, WV",15-0000,Computer and Mathematical Occupations,1340.0,10.4,20.909,70600.0,3.7,66660.0,2016,2612.2,3273.87026,2.174536,139.36,5119.911999999999,6416.7857096,4.26209056,273.1456
157497,WV,37620,"Parkersburg-Vienna, WV",15-0000,Computer and Mathematical Occupations,560.0,9.6,14.552,75120.0,5.3,77460.0,2016,3981.36,4989.838488,1.396992,53.76,7803.4656,9780.083436480001,2.73810432,105.36959999999999
157687,WV,48260,"Weirton-Steubenville, WV-OH",15-0000,Computer and Mathematical Occupations,190.0,18.8,4.875,71190.0,4.4,63660.0,2016,3132.36,3925.7867880000003,0.9165000000000001,35.72,6139.4256000000005,7694.5421044800005,1.79634,70.0112
157917,WV,48540,"Wheeling, WV-OH",15-0000,Computer and Mathematical Occupations,730.0,15.4,11.638,62420.0,4.2,56010.0,2016,2621.64,3285.7014120000003,1.792252,112.42,5138.4144,6439.974767520001,3.5128139199999997,220.3432
158186,WY,16220,"Casper, WY",15-0000,Computer and Mathematical Occupations,320.0,5.5,7.93,61840.0,3.6,59200.0,2016,2226.24,2790.146592,0.4361499999999999,17.6,4363.430399999999,5468.68732032,0.8548539999999999,34.496
158413,WY,16940,"Cheyenne, WY",15-0000,Computer and Mathematical Occupations,900.0,3.5,19.819,63260.0,3.3,59950.0,2016,2087.58,2616.364014,0.693665,31.5,4091.6567999999997,5128.07346744,1.3595834,61.74
