,PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,TOT_EMP,EMP_PRSE,JOBS_1000,A_MEAN,MEAN_PRSE,A_MEDIAN,YEAR,A_MEAN_SE,A_MEDIAN_SE,JOBS_1000_SE,TOT_EMP_SE,A_MEAN_ME,A_MEDIAN_ME,JOBS_1000_ME,TOT_EMP_ME
84751,NC,24780,"Greenville, NC",15-0000,Computer and Mathematical Occupations,930.0,5.8,12.12,57200.0,2.2,54820.0,2014,1258.4,1577.1527200000003,0.7029599999999999,53.94,2466.464,3091.2193312000004,1.3778015999999997,105.7224
85050,NC,25860,"Hickory-Lenoir-Morganton, NC",15-0000,Computer and Mathematical Occupations,1220.0,10.6,8.502,65100.0,4.4,62160.0,2014,2864.4,3589.9525200000003,0.901212,129.32,5614.224,7036.306939200001,1.76637552,253.4672
85424,NC,27340,"Jacksonville, NC",15-0000,Computer and Mathematical Occupations,510.0,4.2,11.325,62610.0,4.0,60600.0,2014,2504.4,3138.7645200000006,0.47564999999999996,21.42,4908.624,6151.978459200001,0.9322739999999999,41.983200000000004
85666,NC,39580,"Raleigh-Cary, NC",15-0000,Computer and Mathematical Occupations,28510.0,3.5,52.211,83180.0,1.5,80980.0,2014,1247.7,1563.74241,1.8273849999999998,997.85,2445.492,3064.9351236,3.5816745999999995,1955.786
86197,NC,40580,"Rocky Mount, NC",15-0000,Computer and Mathematical Occupations,560.0,40.6,10.024,66350.0,2.6,63140.0,2014,1725.1,2162.0678300000004,4.069744,227.36,3381.196,4237.652946800001,7.97669824,445.6256
86475,NC,48900,"Wilmington, NC",15-0000,Computer and Mathematical Occupations,2130.0,10.5,14.701,65760.0,3.4,62140.0,2014,2235.84,2802.178272,1.5436050000000001,223.65,4382.2464,5492.2694131200005,3.0254658,438.354
86890,NC,49180,"Winston-Salem, NC",15-0000,Computer and Mathematical Occupations,3580.0,5.8,17.09,73180.0,2.3,71260.0,2014,1683.14,2109.479362,0.99122,207.64,3298.9544,4134.57954952,1.9427912,406.97439999999995
87328,ND,13900,"Bismarck, ND",15-0000,Computer and Mathematical Occupations,1490.0,5.3,21.692,62060.0,2.3,60310.0,2014,1427.38,1788.9353540000002,1.149676,78.97,2797.6648,3506.3132938400004,2.25336496,154.78119999999998
87647,ND,22020,"Fargo, ND-MN",15-0000,Computer and Mathematical Occupations,3690.0,11.9,27.646,62970.0,3.5,58170.0,2014,2203.95,2762.210535,3.289874,439.11,4319.741999999999,5413.9326486,6.44815304,860.6556
88048,ND,24220,"Grand Forks, ND-MN",15-0000,Computer and Mathematical Occupations,380.0,10.1,7.594,58630.0,3.0,54610.0,2014,1758.9,2204.42937,0.766994,38.38,3447.444,4320.6815652,1.50330824,75.2248
88322,NE,30700,"Lincoln, NE",15-0000,Computer and Mathematical Occupations,5220.0,6.7,30.836,62170.0,2.0,58740.0,2014,1243.4,1558.3532200000002,2.066012,349.74,2437.0640000000003,3054.3723112000002,4.04938352,685.4904
88768,NE,36540,"Omaha-Council Bluffs, NE-IA",15-0000,Computer and Mathematical Occupations,17230.0,3.0,36.884,74710.0,1.3,72510.0,2014,971.23,1217.242559,1.10652,516.9,1903.6108,2385.79541564,2.1687792,1013.1239999999999
89334,NH,74950,"Manchester, NH",15-0000,Computer and Mathematical Occupations,2700.0,8.0,26.209,74040.0,2.0,71980.0,2014,1480.8,1855.8866400000002,2.09672,216.0,2902.368,3637.5378144,4.1095711999999995,423.36
89692,NH,75404,"Nashua, NH-MA NECTA Division",15-0000,Computer and Mathematical Occupations,5010.0,7.0,38.229,89500.0,3.3,84960.0,2014,2953.5,3701.6215500000003,2.67603,350.7,5788.86,7255.178238,5.2450187999999995,687.372
90073,NH,76900,"Portsmouth, NH-ME",15-0000,Computer and Mathematical Occupations,2380.0,4.3,41.741,86270.0,3.3,83120.0,2014,2846.91,3568.032303,1.794863,102.34,5579.9436,6993.34331388,3.51793148,200.5864
90637,NJ,12100,"Atlantic City-Hammonton, NJ",15-0000,Computer and Mathematical Occupations,2080.0,8.1,15.77,90580.0,4.8,91050.0,2014,4347.84,5449.1478720000005,1.27737,168.48,8521.7664,10680.32982912,2.5036452,330.2208
91016,NJ,15804,"Camden, NJ Metropolitan Division",15-0000,Computer and Mathematical Occupations,10260.0,8.6,20.21,76980.0,1.6,72870.0,2014,1231.68,1543.6645440000002,1.7380600000000002,882.36,2414.0928,3025.5825062400004,3.4065976000000004,1729.4256
91597,NJ,20764,"Edison-New Brunswick, NJ Metropolitan Division",15-0000,Computer and Mathematical Occupations,42410.0,4.3,42.334,95190.0,1.7,89520.0,2014,1618.23,2028.127659,1.820362,1823.63,3171.7308,3975.1302116399997,3.56790952,3574.3148
92239,NJ,35084,"Newark-Union, NJ-PA Metropolitan Division",15-0000,Computer and Mathematical Occupations,27340.0,5.1,28.449,96090.0,2.0,90160.0,2014,1921.8,2408.5919400000002,1.450899,1394.34,3766.728,4720.840202400001,2.8437620399999997,2732.9064
92852,NJ,36140,"Ocean City, NJ",15-0000,Computer and Mathematical Occupations,170.0,17.1,4.526,76670.0,5.2,74100.0,2014,3986.84,4996.706572,0.773946,29.070000000000004,7814.2064,9793.54488112,1.51693416,56.9772
93087,NJ,45940,"Trenton-Ewing, NJ",15-0000,Computer and Mathematical Occupations,12330.0,11.9,55.027,92790.0,2.0,89440.0,2014,1855.8,2325.8741400000004,6.5482130000000005,1467.27,3637.368,4558.713314400001,12.834497480000001,2875.8492
93518,NJ,47220,"Vineland-Millville-Bridgeton, NJ",15-0000,Computer and Mathematical Occupations,380.0,23.9,6.47,78610.0,6.8,74410.0,2014,5345.48,6699.490084000001,1.5463299999999998,90.82,10477.1408,13131.000564640002,3.0308067999999997,178.00719999999998
93808,NM,10740,"Albuquerque, NM",15-0000,Computer and Mathematical Occupations,9330.0,3.5,25.206,74580.0,4.3,70940.0,2014,3206.94,4019.2579020000003,0.88221,326.55,6285.6024,7877.74548792,1.7291316,640.038
94303,NM,22140,"Farmington, NM",15-0000,Computer and Mathematical Occupations,250.0,3.7,5.069,57340.0,5.1,52890.0,2014,2924.34,3665.075322,0.18755300000000003,9.25,5731.7064,7183.54763112,0.36760388000000005,18.13
94541,NM,29740,"Las Cruces, NM",15-0000,Computer and Mathematical Occupations,1880.0,19.1,27.211,78050.0,2.7,77060.0,2014,2107.35,2641.141755,5.1973009999999995,359.08,4130.406,5176.6378398,10.186709959999998,703.7968
94828,NM,42140,"Santa Fe, NM",15-0000,Computer and Mathematical Occupations,1270.0,3.7,21.056,69790.0,3.9,63650.0,2014,2721.81,3411.244473,0.779072,46.99,5334.7476,6686.03916708,1.5269811199999999,92.10040000000001
95106,NV,16180,"Carson City, NV",15-0000,Computer and Mathematical Occupations,730.0,3.5,27.494,68190.0,3.2,65580.0,2014,2182.08,2734.8008640000003,0.96229,25.55,4276.8768,5360.209693440001,1.8860884,50.078
95312,NV,29820,"Las Vegas-Paradise, NV",15-0000,Computer and Mathematical Occupations,11370.0,4.5,13.061,75620.0,2.0,73610.0,2014,1512.4,1895.49092,0.5877450000000001,511.65,2964.304,3715.1622032,1.1519802000000001,1002.834
95884,NV,39900,"Reno-Sparks, NV",15-0000,Computer and Mathematical Occupations,3190.0,4.4,16.097,70730.0,3.1,66030.0,2014,2192.63,2748.0231790000003,0.708268,140.36,4297.5548,5386.12543084,1.38820528,275.10560000000004
96362,NY,10580,"Albany-Schenectady-Troy, NY",15-0000,Computer and Mathematical Occupations,14620.0,4.3,33.996,74680.0,1.4,72220.0,2014,1045.52,1310.350216,1.4618280000000001,628.66,2049.2192,2568.28642336,2.8651828800000003,1232.1735999999999
96918,NY,13780,"Binghamton, NY",15-0000,Computer and Mathematical Occupations,2230.0,6.4,21.912,83750.0,6.0,77610.0,2014,5025.0,6297.8325,1.4023679999999998,142.72,9849.0,12343.7517,2.7486412799999997,279.7312
97295,NY,15380,"Buffalo-Niagara Falls, NY",15-0000,Computer and Mathematical Occupations,13170.0,9.4,24.43,67530.0,2.7,64790.0,2014,1823.31,2285.1544230000004,2.29642,1237.98,3573.6875999999997,4478.902669080001,4.500983199999999,2426.4408
97861,NY,21300,"Elmira, NY",15-0000,Computer and Mathematical Occupations,290.0,14.2,8.008,58700.0,3.3,54830.0,2014,1937.1,2427.7674300000003,1.137136,41.18,3796.716,4758.424162800001,2.2287865599999996,80.7128
98073,NY,24020,"Glens Falls, NY",15-0000,Computer and Mathematical Occupations,440.0,9.5,8.685,57670.0,2.8,53320.0,2014,1614.76,2023.778708,0.8250750000000001,41.8,3164.9296,3966.60626768,1.6171470000000001,81.928
98337,NY,27060,"Ithaca, NY",15-0000,Computer and Mathematical Occupations,1530.0,6.3,30.955,77280.0,2.1,73900.0,2014,1622.88,2033.955504,1.9501649999999997,96.39,3180.8448000000003,3986.55278784,3.8223233999999993,188.9244
98585,NY,28740,"Kingston, NY",15-0000,Computer and Mathematical Occupations,520.0,6.9,8.976,60100.0,3.4,56900.0,2014,2043.4,2560.9932200000003,0.6193440000000001,35.88,4005.0640000000003,5019.546711200001,1.2139142400000003,70.32480000000001
98883,NY,35004,"Nassau-Suffolk, NY Metropolitan Division",15-0000,Computer and Mathematical Occupations,21970.0,3.9,17.409,83080.0,1.5,77470.0,2014,1246.2,1561.86246,0.678951,856.83,2442.552,3061.2504216,1.33074396,1679.3868
99544,NY,35644,"New York-White Plains-Wayne, NY-NJ Metropolitan Division",15-0000,Computer and Mathematical Occupations,169410.0,2.0,31.423,97300.0,0.9,90960.0,2014,875.7,1097.5148100000001,0.62846,3388.2,1716.372,2151.1290276000004,1.2317816,6640.871999999999
100283,NY,39100,"Poughkeepsie-Newburgh-Middletown, NY",15-0000,Computer and Mathematical Occupations,3770.0,20.7,15.254,81510.0,3.3,76950.0,2014,2689.83,3371.163939,3.1575779999999996,780.39,5272.0668,6607.48132044,6.188852879999999,1529.5644
100757,NY,40380,"Rochester, NY",15-0000,Computer and Mathematical Occupations,15620.0,4.5,31.55,71080.0,1.9,67530.0,2014,1350.52,1692.606716,1.4197499999999998,702.9,2647.0191999999997,3317.50916336,2.78271,1377.684
101340,NY,45060,"Syracuse, NY",15-0000,Computer and Mathematical Occupations,6270.0,6.9,20.888,72940.0,3.4,67970.0,2014,2479.96,3108.1338680000003,1.441272,432.63,4860.7216,6091.9423812800005,2.82489312,847.9548
101862,NY,46540,"Utica-Rome, NY",15-0000,Computer and Mathematical Occupations,2170.0,8.0,18.004,70850.0,2.6,66400.0,2014,1842.1,2308.70393,1.44032,173.6,3610.5159999999996,4525.0597028,2.8230272,340.256
102254,OH,10420,"Akron, OH",15-0000,Computer and Mathematical Occupations,8610.0,13.5,26.858,74850.0,2.5,72830.0,2014,1871.25,2345.237625,3.62583,1162.35,3667.65,4596.665745,7.1066268,2278.2059999999997
102758,OH,15940,"Canton-Massillon, OH",15-0000,Computer and Mathematical Occupations,1650.0,5.7,9.926,56310.0,2.9,53380.0,2014,1632.99,2046.626367,0.565782,94.05,3200.6603999999998,4011.38767932,1.10893272,184.338
103216,OH,17140,"Cincinnati-Middletown, OH-KY-IN",15-0000,Computer and Mathematical Occupations,29220.0,5.0,28.87,75910.0,1.1,73440.0,2014,835.01,1046.518033,1.4435,1461.0,1636.6196,2051.17534468,2.82926,2863.56
103890,OH,17460,"Cleveland-Elyria-Mentor, OH",15-0000,Computer and Mathematical Occupations,27610.0,4.8,27.216,72080.0,1.3,69470.0,2014,937.04,1174.3922320000001,1.306368,1325.28,1836.5983999999999,2301.80877472,2.56048128,2597.5488
104540,OH,18140,"Columbus, OH",15-0000,Computer and Mathematical Occupations,38300.0,3.1,39.557,78790.0,1.3,78460.0,2014,1024.27,1283.717591,1.2262670000000002,1187.3,2007.5692,2516.08647836,2.4034833200000003,2327.1079999999997
105194,OH,19380,"Dayton, OH",15-0000,Computer and Mathematical Occupations,11430.0,3.9,30.915,74850.0,2.4,72880.0,2014,1796.4,2251.42812,1.205685,445.77,3520.944,4412.7991152,2.3631425999999998,873.7091999999999
105720,OH,30620,"Lima, OH",15-0000,Computer and Mathematical Occupations,230.0,12.8,4.759,61720.0,2.6,61060.0,2014,1604.72,2011.195576,0.609152,29.44,3145.2512,3941.94332896,1.19393792,57.702400000000004
105963,OH,31900,"Mansfield, OH",15-0000,Computer and Mathematical Occupations,410.0,8.1,8.362,55740.0,4.9,53330.0,2014,2731.26,3423.0881580000005,0.6773219999999999,33.21,5353.2696000000005,6709.252789680001,1.3275511199999996,65.0916
106213,OH,41780,"Sandusky, OH",15-0000,Computer and Mathematical Occupations,240.0,19.1,6.817,61070.0,2.7,59110.0,2014,1648.89,2066.553837,1.302047,45.84,3231.8244,4050.4455205199997,2.5520121199999997,89.8464
106413,OH,44220,"Springfield, OH",15-0000,Computer and Mathematical Occupations,900.0,45.7,18.867,75460.0,4.8,71650.0,2014,3622.08,4539.552864,8.622219000000001,411.3,7099.2768,8897.52361344,16.899549240000002,806.148
106627,OH,44600,"Steubenville-Weirton, OH-WV",15-0000,Computer and Mathematical Occupations,330.0,18.7,8.077,63700.0,4.4,61210.0,2014,2802.8,3512.74924,1.5103989999999998,61.71,5493.488,6884.9885104,2.9603820399999994,120.9516
106875,OH,45780,"Toledo, OH",15-0000,Computer and Mathematical Occupations,3610.0,5.5,11.895,62290.0,2.2,58720.0,2014,1370.38,1717.4972540000003,0.654225,198.55,2685.9448,3366.2946178400007,1.2822809999999998,389.158
107390,OH,49660,"Youngstown-Warren-Boardman, OH-PA",15-0000,Computer and Mathematical Occupations,1840.0,9.7,8.421,60310.0,2.1,57380.0,2014,1266.51,1587.3169830000002,0.8168369999999999,178.48,2482.3596,3111.14128668,1.60100052,349.82079999999996
107823,OK,30020,"Lawton, OK",15-0000,Computer and Mathematical Occupations,760.0,11.2,18.196,64400.0,3.7,61840.0,2014,2382.8,2986.36324,2.0379519999999998,85.12,4670.2880000000005,5853.271950400001,3.9943859199999996,166.83520000000001
108079,OK,36420,"Oklahoma City, OK",15-0000,Computer and Mathematical Occupations,14460.0,3.6,24.015,66650.0,2.2,61920.0,2014,1466.3,1837.7137900000002,0.8645400000000001,520.56,2873.948,3601.9190284000006,1.6944984,1020.2975999999999
108708,OK,46140,"Tulsa, OK",15-0000,Computer and Mathematical Occupations,7660.0,4.5,17.923,66310.0,1.9,61700.0,2014,1259.89,1579.0201370000002,0.8065349999999999,344.7,2469.3844000000004,3094.8794685200005,1.5808085999999997,675.612
109265,OR,13460,"Bend, OR",15-0000,Computer and Mathematical Occupations,1080.0,16.5,16.458,64400.0,3.0,59690.0,2014,1932.0,2421.3756000000003,2.7155699999999996,178.2,3786.72,4745.896176,5.322517199999999,349.272
109570,OR,18700,"Corvallis, OR",15-0000,Computer and Mathematical Occupations,1520.0,6.7,45.356,75140.0,3.3,70040.0,2014,2479.62,3107.707746,3.038852,101.84,4860.0552,6091.10718216,5.95614992,199.6064
109799,OR,21660,"Eugene-Springfield, OR",15-0000,Computer and Mathematical Occupations,3000.0,18.6,21.168,65250.0,2.3,62630.0,2014,1500.75,1880.889975,3.9372480000000003,558.0000000000001,2941.47,3686.544351,7.717006080000001,1093.6800000000003
110232,OR,32780,"Medford, OR",15-0000,Computer and Mathematical Occupations,990.0,15.1,12.725,64110.0,3.4,58320.0,2014,2179.74,2731.8681420000003,1.9214749999999998,149.49,4272.2904,5354.46155832,3.7660909999999994,293.0004
110599,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",15-0000,Computer and Mathematical Occupations,37340.0,6.4,35.352,81250.0,2.1,78420.0,2014,1706.25,2138.443125,2.2625279999999997,2389.76,3344.25,4191.348524999999,4.434554879999999,4683.9296
111294,OR,41420,"Salem, OR",15-0000,Computer and Mathematical Occupations,2890.0,4.5,19.411,69350.0,1.9,68260.0,2014,1317.65,1651.4107450000001,0.873495,130.05,2582.594,3236.7650602000003,1.7120502,254.89800000000002
111724,PA,10900,"Allentown-Bethlehem-Easton, PA-NJ",15-0000,Computer and Mathematical Occupations,6740.0,9.9,19.737,76210.0,2.9,70340.0,2014,2210.09,2769.905797,1.953963,667.26,4331.776400000001,5429.01536212,3.8297674799999997,1307.8296
112242,PA,11020,"Altoona, PA",15-0000,Computer and Mathematical Occupations,700.0,10.5,12.052,53240.0,3.9,49680.0,2014,2076.36,2602.301988,1.26546,73.5,4069.6656000000003,5100.51189648,2.4803016,144.06
112512,PA,21500,"Erie, PA",15-0000,Computer and Mathematical Occupations,1200.0,6.9,9.534,59680.0,2.5,55870.0,2014,1492.0,1869.9236,0.6578460000000002,82.8,2924.32,3665.050256,1.2893781600000003,162.28799999999998
112915,PA,25420,"Harrisburg-Carlisle, PA",15-0000,Computer and Mathematical Occupations,10730.0,4.2,34.629,71950.0,1.7,70190.0,2014,1223.15,1532.973895,1.454418,450.66,2397.3740000000003,3004.6288342000003,2.85065928,883.2936000000001
113403,PA,27780,"Johnstown, PA",15-0000,Computer and Mathematical Occupations,700.0,6.2,13.021,62080.0,4.9,58700.0,2014,3041.92,3812.438336,0.8073020000000001,43.4,5962.1632,7472.37913856,1.5823119200000002,85.064
113686,PA,29540,"Lancaster, PA",15-0000,Computer and Mathematical Occupations,3660.0,19.8,16.248,67930.0,2.6,64590.0,2014,1766.18,2213.5533940000005,3.2171040000000004,724.68,3461.7128000000002,4338.564652240001,6.305523840000001,1420.3727999999999
114139,PA,30140,"Lebanon, PA",15-0000,Computer and Mathematical Occupations,400.0,24.4,8.103,61030.0,6.1,60030.0,2014,3722.83,4665.822839,1.9771319999999997,97.6,7296.7468,9145.01276444,3.875178719999999,191.296
114418,PA,37964,"Philadelphia, PA Metropolitan Division",15-0000,Computer and Mathematical Occupations,65170.0,2.7,35.003,84520.0,0.9,81790.0,2014,760.68,953.3602440000001,0.9450810000000002,1759.59,1490.9327999999998,1868.5860782400002,1.8523587600000002,3448.7963999999997
115120,PA,38300,"Pittsburgh, PA",15-0000,Computer and Mathematical Occupations,32140.0,3.6,28.443,71070.0,1.2,67790.0,2014,852.84,1068.864372,1.023948,1157.04,1671.5664,2094.97416912,2.0069380800000003,2267.7983999999997
115793,PA,39740,"Reading, PA",15-0000,Computer and Mathematical Occupations,2280.0,7.1,13.599,69820.0,1.9,67560.0,2014,1326.58,1662.6027139999999,0.965529,161.88,2600.0968,3258.7013194399997,1.89243684,317.28479999999996
116235,PA,42540,"Scranton--Wilkes-Barre, PA",15-0000,Computer and Mathematical Occupations,3690.0,5.2,14.497,63460.0,6.4,61100.0,2014,4061.44,5090.202752,0.753844,191.88,7960.4224,9976.79739392,1.47753424,376.0848
116693,PA,44300,"State College, PA",15-0000,Computer and Mathematical Occupations,2270.0,5.3,34.101,69560.0,6.4,61010.0,2014,4451.84,5579.491072000001,1.807353,120.31,8725.6064,10935.80250112,3.54241188,235.8076
116956,PA,48700,"Williamsport, PA",15-0000,Computer and Mathematical Occupations,470.0,11.3,8.899,56740.0,3.4,53670.0,2014,1929.16,2417.816228,1.005587,53.11,3781.1536,4738.919806880001,1.97095052,104.09559999999999
117227,PA,49620,"York-Hanover, PA",15-0000,Computer and Mathematical Occupations,2220.0,7.4,12.712,71770.0,2.8,67650.0,2014,2009.56,2518.581548,0.940688,164.28,3938.7376,4936.41983408,1.84374848,321.98879999999997
117631,PR,10380,"Aguadilla-Isabela-San Sebastian, PR",15-0000,Computer and Mathematical Occupations,170.0,4.7,4.286,40500.0,4.1,32150.0,2014,1660.5,2081.10465,0.20144199999999998,7.99,3254.58,4078.9651140000005,0.39482631999999995,15.660400000000001
117802,PR,21940,"Fajardo, PR",15-0000,Computer and Mathematical Occupations,60.0,18.3,5.297,40510.0,7.6,36690.0,2014,3078.76,3858.6099080000004,0.969351,10.98,6034.3696,7562.875419680001,1.8999279599999999,21.5208
117879,PR,25020,"Guayama, PR",15-0000,Computer and Mathematical Occupations,50.0,1.6,4.377,63460.0,7.0,52880.0,2014,4442.2,5567.409259999999,0.070032,0.8,8706.712,10912.122149599998,0.13726272,1.568
117966,PR,32420,"Mayaguez, PR",15-0000,Computer and Mathematical Occupations,200.0,3.7,6.64,32850.0,3.1,32460.0,2014,1018.35,1276.298055,0.24568,7.4,1995.9660000000001,2501.5441877999997,0.4815328,14.504
118134,PR,38660,"Ponce, PR",15-0000,Computer and Mathematical Occupations,350.0,29.2,6.588,44900.0,6.9,35610.0,2014,3098.1,3882.84873,1.9236959999999999,102.2,6072.276,7610.3835108,3.77044416,200.312
118336,PR,41900,"San German-Cabo Rojo, PR",15-0000,Computer and Mathematical Occupations,50.0,15.1,2.758,27750.0,6.9,26010.0,2014,1914.75,2399.7561750000004,0.416458,7.55,3752.91,4703.522103000001,0.81625768,14.798
118493,PR,41980,"San Juan-Caguas-Guaynabo, PR",15-0000,Computer and Mathematical Occupations,8220.0,2.2,11.678,43120.0,1.3,38320.0,2014,560.56,702.5498480000001,0.25691600000000003,180.84,1098.6976,1376.9977020800002,0.50355536,354.4464
119137,RI,77200,"Providence-Fall River-Warwick, RI-MA",15-0000,Computer and Mathematical Occupations,14170.0,5.7,25.682,80640.0,2.0,77710.0,2014,1612.8,2021.3222400000002,1.463874,807.69,3161.0879999999997,3961.7915904,2.86919304,1583.0724
119719,SC,11340,"Anderson, SC",15-0000,Computer and Mathematical Occupations,320.0,8.7,5.345,60400.0,5.0,57370.0,2014,3020.0,3784.9660000000003,0.46501499999999996,27.84,5919.2,7418.53336,0.9114294,54.5664
120007,SC,16700,"Charleston-North Charleston-Summerville, SC",15-0000,Computer and Mathematical Occupations,8460.0,3.4,27.411,70270.0,2.1,67600.0,2014,1475.67,1849.4572110000001,0.931974,287.64,2892.3132,3624.93613356,1.8266690399999999,563.7744
120502,SC,17900,"Columbia, SC",15-0000,Computer and Mathematical Occupations,9790.0,2.2,27.476,65790.0,1.8,62610.0,2014,1184.22,1484.1829260000002,0.604472,215.38,2321.0712,2908.99853496,1.18476512,422.1448
121005,SC,22500,"Florence, SC",15-0000,Computer and Mathematical Occupations,1080.0,4.7,13.247,61370.0,2.9,54060.0,2014,1779.73,2230.535609,0.622609,50.76,3488.2708,4371.84979364,1.2203136399999999,99.4896
121323,SC,24860,"Greenville-Mauldin-Easley, SC",15-0000,Computer and Mathematical Occupations,6550.0,4.0,21.175,66400.0,3.7,60990.0,2014,2456.8,3079.10744,0.847,262.0,4815.328,6035.0505824,1.6601199999999998,513.52
121789,SC,34820,"Myrtle Beach-North Myrtle Beach-Conway, SC",15-0000,Computer and Mathematical Occupations,790.0,6.5,6.756,57090.0,4.7,53170.0,2014,2683.23,3362.892159,0.43914000000000003,51.35,5259.1308,6591.2686316399995,0.8607144,100.646
122096,SC,43900,"Spartanburg, SC",15-0000,Computer and Mathematical Occupations,1620.0,8.9,12.789,59700.0,3.9,55370.0,2014,2328.3,2918.05839,1.1382210000000001,144.18,4563.468,5719.3944444,2.23091316,282.5928
122435,SC,44940,"Sumter, SC",15-0000,Computer and Mathematical Occupations,380.0,29.6,11.191,65770.0,5.3,62360.0,2014,3485.81,4368.765673000001,3.3125360000000006,112.48,6832.1876,8562.780719080001,6.492570560000001,220.4608
122616,SD,39660,"Rapid City, SD",15-0000,Computer and Mathematical Occupations,910.0,5.5,14.668,58310.0,2.3,55050.0,2014,1341.13,1680.838229,0.8067399999999999,50.05,2628.6148000000003,3294.4429288399997,1.5812103999999998,98.098
122928,SD,43620,"Sioux Falls, SD",15-0000,Computer and Mathematical Occupations,3600.0,3.7,24.741,61070.0,1.7,56820.0,2014,1038.19,1301.163527,0.915417,133.2,2034.8524,2550.2805129199996,1.79421732,261.07199999999995
123344,TN,16860,"Chattanooga, TN-GA",15-0000,Computer and Mathematical Occupations,3250.0,4.7,14.107,71960.0,2.2,71010.0,2014,1583.12,1984.124296,0.663029,152.75,3102.9152,3888.8836201599997,1.29953684,299.39
123804,TN,17300,"Clarksville, TN-KY",15-0000,Computer and Mathematical Occupations,840.0,8.4,10.221,62510.0,3.1,62470.0,2014,1937.81,2428.6572730000003,0.8585640000000001,70.56,3798.1076,4760.168255080001,1.6827854400000002,138.2976
124104,TN,17420,"Cleveland, TN",15-0000,Computer and Mathematical Occupations,370.0,22.9,8.198,69140.0,8.0,60710.0,2014,5531.2,6932.252960000001,1.8773419999999998,84.73,10841.152,13587.215801600001,3.6795903199999995,166.0708
124317,TN,27180,"Jackson, TN",15-0000,Computer and Mathematical Occupations,390.0,5.9,6.692,57240.0,3.0,54490.0,2014,1717.2,2152.16676,0.39482800000000007,23.01,3365.712,4218.2468496,0.7738628800000001,45.0996
124592,TN,27740,"Johnson City, TN",15-0000,Computer and Mathematical Occupations,850.0,10.7,11.385,66910.0,4.8,61110.0,2014,3211.68,4025.1985440000003,1.218195,90.95,6294.8928,7889.389146240001,2.3876622,178.262
124901,TN,28700,"Kingsport-Bristol-Bristol, TN-VA",15-0000,Computer and Mathematical Occupations,1330.0,5.6,11.566,72910.0,6.4,66240.0,2014,4666.24,5848.198592000001,0.6476959999999999,74.47999999999999,9145.830399999999,11462.46924032,1.2694841599999998,145.9808
125291,TN,28940,"Knoxville, TN",15-0000,Computer and Mathematical Occupations,6490.0,6.1,19.645,67740.0,2.3,63510.0,2014,1558.02,1952.6664660000001,1.198345,395.89,3053.7192,3827.22627336,2.3487562,775.9444
125840,TN,32820,"Memphis, TN-MS-AR",15-0000,Computer and Mathematical Occupations,9060.0,2.8,15.23,73610.0,1.5,73120.0,2014,1104.15,1383.831195,0.42644,253.68,2164.134,2712.3091421999998,0.8358224,497.2128
126414,TN,34100,"Morristown, TN",15-0000,Computer and Mathematical Occupations,350.0,23.4,7.931,54970.0,4.7,48660.0,2014,2583.59,3238.013347,1.855854,81.89999999999999,5063.8364,6346.5061601200005,3.6374738399999997,160.52399999999997
126673,TN,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",15-0000,Computer and Mathematical Occupations,20430.0,3.4,24.919,70850.0,1.2,68170.0,2014,850.2,1065.55566,0.8472459999999999,694.62,1666.392,2088.4890936,1.6606021599999998,1361.4551999999999
127289,TX,10180,"Abilene, TX",15-0000,Computer and Mathematical Occupations,770.0,14.6,11.988,58460.0,5.6,50010.0,2014,3273.76,4103.0034080000005,1.750248,112.42,6416.569600000001,8041.886679680001,3.43048608,220.3432
127584,TX,11100,"Amarillo, TX",15-0000,Computer and Mathematical Occupations,1500.0,9.9,13.408,69010.0,2.8,66980.0,2014,1932.28,2421.726524,1.3273920000000001,148.5,3787.2688,4746.5839870400005,2.60168832,291.06
127966,TX,12420,"Austin-Round Rock-San Marcos, TX",15-0000,Computer and Mathematical Occupations,50920.0,4.5,57.434,81160.0,1.8,75710.0,2014,1460.88,1830.920904,2.5845299999999995,2291.4,2863.3248000000003,3588.60497184,5.065678799999999,4491.144
128594,TX,13140,"Beaumont-Port Arthur, TX",15-0000,Computer and Mathematical Occupations,1370.0,11.3,8.685,71570.0,3.7,64330.0,2014,2648.09,3318.8511970000004,0.9814050000000002,154.81000000000003,5190.2564,6504.948346120001,1.9235538000000003,303.42760000000004
129015,TX,15180,"Brownsville-Harlingen, TX",15-0000,Computer and Mathematical Occupations,630.0,7.1,4.742,56470.0,4.1,52930.0,2014,2315.2699999999995,2901.727891,0.336682,44.73,4537.929199999999,5687.38666636,0.65989672,87.67079999999999
129338,TX,17780,"College Station-Bryan, TX",15-0000,Computer and Mathematical Occupations,2240.0,22.6,22.682,60070.0,3.0,55550.0,2014,1802.1,2258.57193,5.126132,506.24,3532.1159999999995,4426.8009828,10.04721872,992.2304
129694,TX,18580,"Corpus Christi, TX",15-0000,Computer and Mathematical Occupations,1570.0,11.0,8.431,67080.0,2.6,63930.0,2014,1744.08,2185.855464,0.9274099999999998,172.7,3418.3968,4284.276709440001,1.8177235999999997,338.49199999999996
